issue_id,product_id,rule_name,severity,jurisdiction,issue_description,current_values,rule_explanation,confidence,migration_state,best_engine,recommended_fix,suggested_fix_1,suggested_fix_2,suggested_fix_3,selected_fix_id,manual_edit,user_action,review_notes,reviewer_name,reviewed_at_utc
29dc20128122,0000000000010,ca_allergen_evidence_missing_ingredients_text,warning,ca,This product violates the rule: allergen_evidence_present > 0.0 && ingredients_text_present == 0.0.,"allergen_evidence_present=1, ingredients_text_present=0, ingredients_text=","Allergen evidence is present, but ingredients text is missing.",0.9102,candidate,soda,Mark ingredients_text_present as 1 after confirming ingredients text exists on the label.,29dc20128122_set_ingredients_present | Mark ingredients_text_present as 1 after confirming ingredients text exists on the label. | confidence=0.77 | This keeps the allergen evidence and restores the expected supporting ingredients text signal.,29dc20128122_clear_allergen_evidence | Set allergen_evidence_present to 0 if the allergen evidence was recorded in error. | confidence=0.61 | Use this only if the allergen evidence flag is the incorrect field.,29dc20128122_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
e43e6fc8a3a8,0000000000029,saturated_fat_over_105g,warning,global,"Saturated Fat is 117.5, above the allowed maximum of 105.",saturated_fat=117.5,Saturated Fat should not be greater than 105.,0.9117,accepted,soda,Set saturated fat to 105.,e43e6fc8a3a8_limit | Set saturated fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,e43e6fc8a3a8_clear | Clear saturated fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,e43e6fc8a3a8_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
518f60386b64,0000000000040,saturated_fat_over_105g,warning,global,"Saturated Fat is 128.3, above the allowed maximum of 105.",saturated_fat=128.3,Saturated Fat should not be greater than 105.,0.9117,accepted,soda,Set saturated fat to 105.,518f60386b64_limit | Set saturated fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,518f60386b64_clear | Clear saturated fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,518f60386b64_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
65188e637ad5,0000000000041,saturated_fat_over_105g,warning,global,"Saturated Fat is 107.1, above the allowed maximum of 105.",saturated_fat=107.1,Saturated Fat should not be greater than 105.,0.9117,accepted,soda,Set saturated fat to 105.,65188e637ad5_limit | Set saturated fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,65188e637ad5_clear | Clear saturated fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,65188e637ad5_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
38c3b38e5d7a,0000000000050,saturated_fat_over_105g,warning,global,"Saturated Fat is 123.5, above the allowed maximum of 105.",saturated_fat=123.5,Saturated Fat should not be greater than 105.,0.9117,accepted,soda,Set saturated fat to 105.,38c3b38e5d7a_limit | Set saturated fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,38c3b38e5d7a_clear | Clear saturated fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,38c3b38e5d7a_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
bf4c77736552,0000000000071,saturated_fat_over_105g,warning,global,"Saturated Fat is 126.1, above the allowed maximum of 105.",saturated_fat=126.1,Saturated Fat should not be greater than 105.,0.9117,accepted,soda,Set saturated fat to 105.,bf4c77736552_limit | Set saturated fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,bf4c77736552_clear | Clear saturated fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,bf4c77736552_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
ef8c64ff2674,0000000000072,saturated_fat_over_105g,warning,global,"Saturated Fat is 114.1, above the allowed maximum of 105.",saturated_fat=114.1,Saturated Fat should not be greater than 105.,0.9117,accepted,soda,Set saturated fat to 105.,ef8c64ff2674_limit | Set saturated fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,ef8c64ff2674_clear | Clear saturated fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,ef8c64ff2674_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
05ae9305b4b4,0000000000084,saturated_fat_over_105g,warning,global,"Saturated Fat is 121.4, above the allowed maximum of 105.",saturated_fat=121.4,Saturated Fat should not be greater than 105.,0.9117,accepted,soda,Set saturated fat to 105.,05ae9305b4b4_limit | Set saturated fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,05ae9305b4b4_clear | Clear saturated fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,05ae9305b4b4_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
f210f61f4d34,0000000000092,saturated_fat_over_105g,warning,global,"Saturated Fat is 132.5, above the allowed maximum of 105.",saturated_fat=132.5,Saturated Fat should not be greater than 105.,0.9117,accepted,soda,Set saturated fat to 105.,f210f61f4d34_limit | Set saturated fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,f210f61f4d34_clear | Clear saturated fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,f210f61f4d34_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
b321bb242314,0000000000005,saturated_fat_vs_fat,error,global,Saturated fat (15.799) is greater than total fat (11.772).,"fat=11.772, saturated_fat=15.799",Saturated fat should not be greater than total fat.,0.9402,accepted,dbt,Set saturated_fat to the total fat value.,"b321bb242314_cap_sat_fat | Set saturated_fat to the total fat value. | confidence=0.86 | Saturated fat should not exceed total fat, so this is the safest direct correction.",b321bb242314_raise_fat | Set total fat to the saturated fat value. | confidence=0.61 | Use this if total fat appears under-reported compared with saturated fat.,b321bb242314_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
02bac97c1bf2,0000000000008,saturated_fat_vs_fat,error,global,Saturated fat (126.3) is greater than total fat (51.7).,"fat=51.7, saturated_fat=126.3",Saturated fat should not be greater than total fat.,0.9402,accepted,dbt,Set saturated_fat to the total fat value.,"02bac97c1bf2_cap_sat_fat | Set saturated_fat to the total fat value. | confidence=0.86 | Saturated fat should not exceed total fat, so this is the safest direct correction.",02bac97c1bf2_raise_fat | Set total fat to the saturated fat value. | confidence=0.61 | Use this if total fat appears under-reported compared with saturated fat.,02bac97c1bf2_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
a26a25d27668,0000000000016,saturated_fat_vs_fat,error,global,Saturated fat (118.6) is greater than total fat (73.7).,"fat=73.7, saturated_fat=118.6",Saturated fat should not be greater than total fat.,0.9402,accepted,dbt,Set saturated_fat to the total fat value.,"a26a25d27668_cap_sat_fat | Set saturated_fat to the total fat value. | confidence=0.86 | Saturated fat should not exceed total fat, so this is the safest direct correction.",a26a25d27668_raise_fat | Set total fat to the saturated fat value. | confidence=0.61 | Use this if total fat appears under-reported compared with saturated fat.,a26a25d27668_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
8bb69c2dff22,0000000000019,saturated_fat_vs_fat,error,global,Saturated fat (37.7) is greater than total fat (34.5).,"fat=34.5, saturated_fat=37.7",Saturated fat should not be greater than total fat.,0.9402,accepted,dbt,Set saturated_fat to the total fat value.,"8bb69c2dff22_cap_sat_fat | Set saturated_fat to the total fat value. | confidence=0.86 | Saturated fat should not exceed total fat, so this is the safest direct correction.",8bb69c2dff22_raise_fat | Set total fat to the saturated fat value. | confidence=0.61 | Use this if total fat appears under-reported compared with saturated fat.,8bb69c2dff22_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
1853414ab9dc,0000000000020,saturated_fat_vs_fat,error,global,Saturated fat (77.9) is greater than total fat (69.8).,"fat=69.8, saturated_fat=77.9",Saturated fat should not be greater than total fat.,0.9402,accepted,dbt,Set saturated_fat to the total fat value.,"1853414ab9dc_cap_sat_fat | Set saturated_fat to the total fat value. | confidence=0.86 | Saturated fat should not exceed total fat, so this is the safest direct correction.",1853414ab9dc_raise_fat | Set total fat to the saturated fat value. | confidence=0.61 | Use this if total fat appears under-reported compared with saturated fat.,1853414ab9dc_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
0f0383d64dcb,0000000000026,saturated_fat_vs_fat,error,global,Saturated fat (60.55) is greater than total fat (60.523).,"fat=60.523, saturated_fat=60.55",Saturated fat should not be greater than total fat.,0.9402,accepted,dbt,Set saturated_fat to the total fat value.,"0f0383d64dcb_cap_sat_fat | Set saturated_fat to the total fat value. | confidence=0.86 | Saturated fat should not exceed total fat, so this is the safest direct correction.",0f0383d64dcb_raise_fat | Set total fat to the saturated fat value. | confidence=0.61 | Use this if total fat appears under-reported compared with saturated fat.,0f0383d64dcb_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
8062d83e781f,0000000000029,saturated_fat_vs_fat,error,global,Saturated fat (117.5) is greater than total fat (84.8).,"fat=84.8, saturated_fat=117.5",Saturated fat should not be greater than total fat.,0.9402,accepted,dbt,Set saturated_fat to the total fat value.,"8062d83e781f_cap_sat_fat | Set saturated_fat to the total fat value. | confidence=0.86 | Saturated fat should not exceed total fat, so this is the safest direct correction.",8062d83e781f_raise_fat | Set total fat to the saturated fat value. | confidence=0.61 | Use this if total fat appears under-reported compared with saturated fat.,8062d83e781f_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
f4586da355be,0000000000038,saturated_fat_vs_fat,error,global,Saturated fat (25.4) is greater than total fat (24.6).,"fat=24.6, saturated_fat=25.4",Saturated fat should not be greater than total fat.,0.9402,accepted,dbt,Set saturated_fat to the total fat value.,"f4586da355be_cap_sat_fat | Set saturated_fat to the total fat value. | confidence=0.86 | Saturated fat should not exceed total fat, so this is the safest direct correction.",f4586da355be_raise_fat | Set total fat to the saturated fat value. | confidence=0.61 | Use this if total fat appears under-reported compared with saturated fat.,f4586da355be_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
296e2aa0e749,0000000000040,saturated_fat_vs_fat,error,global,Saturated fat (128.3) is greater than total fat (85.9).,"fat=85.9, saturated_fat=128.3",Saturated fat should not be greater than total fat.,0.9402,accepted,dbt,Set saturated_fat to the total fat value.,"296e2aa0e749_cap_sat_fat | Set saturated_fat to the total fat value. | confidence=0.86 | Saturated fat should not exceed total fat, so this is the safest direct correction.",296e2aa0e749_raise_fat | Set total fat to the saturated fat value. | confidence=0.61 | Use this if total fat appears under-reported compared with saturated fat.,296e2aa0e749_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
2f4ac6a0690f,0000000000047,saturated_fat_vs_fat,error,global,Saturated fat (43.618) is greater than total fat (42.7).,"fat=42.7, saturated_fat=43.618",Saturated fat should not be greater than total fat.,0.9402,accepted,dbt,Set saturated_fat to the total fat value.,"2f4ac6a0690f_cap_sat_fat | Set saturated_fat to the total fat value. | confidence=0.86 | Saturated fat should not exceed total fat, so this is the safest direct correction.",2f4ac6a0690f_raise_fat | Set total fat to the saturated fat value. | confidence=0.61 | Use this if total fat appears under-reported compared with saturated fat.,2f4ac6a0690f_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
662e531748ad,0000000000010,sugars_over_105g,warning,global,"Sugars is 121.3, above the allowed maximum of 105.",sugars=121.3,Sugars should not be greater than 105.,0.8846,accepted,dbt,Set sugars to 105.,662e531748ad_limit | Set sugars to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,662e531748ad_clear | Clear sugars and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,662e531748ad_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
a186444bcf1c,0000000000031,sugars_over_105g,warning,global,"Sugars is 139.2, above the allowed maximum of 105.",sugars=139.2,Sugars should not be greater than 105.,0.8846,accepted,dbt,Set sugars to 105.,a186444bcf1c_limit | Set sugars to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,a186444bcf1c_clear | Clear sugars and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,a186444bcf1c_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
bd069c9dea56,0000000000052,sugars_over_105g,warning,global,"Sugars is 118.1, above the allowed maximum of 105.",sugars=118.1,Sugars should not be greater than 105.,0.8846,accepted,dbt,Set sugars to 105.,bd069c9dea56_limit | Set sugars to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,bd069c9dea56_clear | Clear sugars and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,bd069c9dea56_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
6ad869f6de86,0000000000073,sugars_over_105g,warning,global,"Sugars is 137.3, above the allowed maximum of 105.",sugars=137.3,Sugars should not be greater than 105.,0.8846,accepted,dbt,Set sugars to 105.,6ad869f6de86_limit | Set sugars to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,6ad869f6de86_clear | Clear sugars and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,6ad869f6de86_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
3b716dd39bc1,0000000000094,sugars_over_105g,warning,global,"Sugars is 120.2, above the allowed maximum of 105.",sugars=120.2,Sugars should not be greater than 105.,0.8846,accepted,dbt,Set sugars to 105.,3b716dd39bc1_limit | Set sugars to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,3b716dd39bc1_clear | Clear sugars and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,3b716dd39bc1_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
2feb57b0a348,0000000000095,sugars_over_105g,warning,global,"Sugars is 111.2, above the allowed maximum of 105.",sugars=111.2,Sugars should not be greater than 105.,0.8846,accepted,dbt,Set sugars to 105.,2feb57b0a348_limit | Set sugars to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,2feb57b0a348_clear | Clear sugars and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,2feb57b0a348_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
c6e7e1bd5330,0000000000115,sugars_over_105g,warning,global,"Sugars is 123.4, above the allowed maximum of 105.",sugars=123.4,Sugars should not be greater than 105.,0.8846,accepted,dbt,Set sugars to 105.,c6e7e1bd5330_limit | Set sugars to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,c6e7e1bd5330_clear | Clear sugars and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,c6e7e1bd5330_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
83f03fa1efca,0000000000124,sugars_over_105g,warning,global,"Sugars is 135.7, above the allowed maximum of 105.",sugars=135.7,Sugars should not be greater than 105.,0.8846,accepted,dbt,Set sugars to 105.,83f03fa1efca_limit | Set sugars to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,83f03fa1efca_clear | Clear sugars and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,83f03fa1efca_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
b4e5d8189b5d,0000000000130,sugars_over_105g,warning,global,"Sugars is 113.7, above the allowed maximum of 105.",sugars=113.7,Sugars should not be greater than 105.,0.8846,accepted,dbt,Set sugars to 105.,b4e5d8189b5d_limit | Set sugars to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,b4e5d8189b5d_clear | Clear sugars and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,b4e5d8189b5d_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
5bb959825590,0000000000136,sugars_over_105g,warning,global,"Sugars is 134.6, above the allowed maximum of 105.",sugars=134.6,Sugars should not be greater than 105.,0.8846,accepted,dbt,Set sugars to 105.,5bb959825590_limit | Set sugars to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,5bb959825590_clear | Clear sugars and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,5bb959825590_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
ed10aa0904f7,0000000000001,sugars_plus_starch_vs_carbohydrates,error,global,Sugars + starch (23.7 + 10) exceeds carbohydrates (28.1).,"carbohydrates=28.1, sugars=23.7, starch=10",Sugars plus starch should not exceed total carbohydrates.,0.9247,accepted,dbt,Set carbohydrates to sugars + starch.,ed10aa0904f7_raise_carbs | Set carbohydrates to sugars + starch. | confidence=0.84 | This restores the expected nutrition relationship directly.,ed10aa0904f7_lower_starch | Lower starch so sugars + starch fits within carbohydrates. | confidence=0.69 | Use this if carbohydrates is trusted and starch looks overstated.,ed10aa0904f7_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
d46f3ed83bf5,0000000000006,sugars_plus_starch_vs_carbohydrates,error,global,Sugars + starch (11.902 + 22.035) exceeds carbohydrates (29.577).,"carbohydrates=29.577, sugars=11.902, starch=22.035",Sugars plus starch should not exceed total carbohydrates.,0.9247,accepted,dbt,Set carbohydrates to sugars + starch.,d46f3ed83bf5_raise_carbs | Set carbohydrates to sugars + starch. | confidence=0.84 | This restores the expected nutrition relationship directly.,d46f3ed83bf5_lower_starch | Lower starch so sugars + starch fits within carbohydrates. | confidence=0.69 | Use this if carbohydrates is trusted and starch looks overstated.,d46f3ed83bf5_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
1ee75f9df951,0000000000010,sugars_plus_starch_vs_carbohydrates,error,global,Sugars + starch (121.3 + 10.6) exceeds carbohydrates (90).,"carbohydrates=90, sugars=121.3, starch=10.6",Sugars plus starch should not exceed total carbohydrates.,0.9247,accepted,dbt,Set carbohydrates to sugars + starch.,1ee75f9df951_raise_carbs | Set carbohydrates to sugars + starch. | confidence=0.84 | This restores the expected nutrition relationship directly.,1ee75f9df951_lower_starch | Lower starch so sugars + starch fits within carbohydrates. | confidence=0.69 | Use this if carbohydrates is trusted and starch looks overstated.,1ee75f9df951_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
6499fe695b92,0000000000027,sugars_plus_starch_vs_carbohydrates,error,global,Sugars + starch (29.225 + 54.695) exceeds carbohydrates (81.079).,"carbohydrates=81.079, sugars=29.225, starch=54.695",Sugars plus starch should not exceed total carbohydrates.,0.9247,accepted,dbt,Set carbohydrates to sugars + starch.,6499fe695b92_raise_carbs | Set carbohydrates to sugars + starch. | confidence=0.84 | This restores the expected nutrition relationship directly.,6499fe695b92_lower_starch | Lower starch so sugars + starch fits within carbohydrates. | confidence=0.69 | Use this if carbohydrates is trusted and starch looks overstated.,6499fe695b92_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
13db64499981,0000000000031,sugars_plus_starch_vs_carbohydrates,error,global,Sugars + starch (139.2 + 7.9) exceeds carbohydrates (16.6).,"carbohydrates=16.6, sugars=139.2, starch=7.9",Sugars plus starch should not exceed total carbohydrates.,0.9247,accepted,dbt,Set carbohydrates to sugars + starch.,13db64499981_raise_carbs | Set carbohydrates to sugars + starch. | confidence=0.84 | This restores the expected nutrition relationship directly.,13db64499981_lower_starch | Lower starch so sugars + starch fits within carbohydrates. | confidence=0.69 | Use this if carbohydrates is trusted and starch looks overstated.,13db64499981_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
aefa75493f55,0000000000043,sugars_plus_starch_vs_carbohydrates,error,global,Sugars + starch (1.5 + 1.1) exceeds carbohydrates (1.7).,"carbohydrates=1.7, sugars=1.5, starch=1.1",Sugars plus starch should not exceed total carbohydrates.,0.9247,accepted,dbt,Set carbohydrates to sugars + starch.,aefa75493f55_raise_carbs | Set carbohydrates to sugars + starch. | confidence=0.84 | This restores the expected nutrition relationship directly.,aefa75493f55_lower_starch | Lower starch so sugars + starch fits within carbohydrates. | confidence=0.69 | Use this if carbohydrates is trusted and starch looks overstated.,aefa75493f55_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
39352d87c94d,0000000000048,sugars_plus_starch_vs_carbohydrates,error,global,Sugars + starch (51.022 + 37.476) exceeds carbohydrates (84.781).,"carbohydrates=84.781, sugars=51.022, starch=37.476",Sugars plus starch should not exceed total carbohydrates.,0.9247,accepted,dbt,Set carbohydrates to sugars + starch.,39352d87c94d_raise_carbs | Set carbohydrates to sugars + starch. | confidence=0.84 | This restores the expected nutrition relationship directly.,39352d87c94d_lower_starch | Lower starch so sugars + starch fits within carbohydrates. | confidence=0.69 | Use this if carbohydrates is trusted and starch looks overstated.,39352d87c94d_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
0f66f5057340,0000000000052,sugars_plus_starch_vs_carbohydrates,error,global,Sugars + starch (118.1 + 8.7) exceeds carbohydrates (60.6).,"carbohydrates=60.6, sugars=118.1, starch=8.7",Sugars plus starch should not exceed total carbohydrates.,0.9247,accepted,dbt,Set carbohydrates to sugars + starch.,0f66f5057340_raise_carbs | Set carbohydrates to sugars + starch. | confidence=0.84 | This restores the expected nutrition relationship directly.,0f66f5057340_lower_starch | Lower starch so sugars + starch fits within carbohydrates. | confidence=0.69 | Use this if carbohydrates is trusted and starch looks overstated.,0f66f5057340_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
edcaf4fe890c,0000000000069,sugars_plus_starch_vs_carbohydrates,error,global,Sugars + starch (18.485 + 17.831) exceeds carbohydrates (30.519).,"carbohydrates=30.519, sugars=18.485, starch=17.831",Sugars plus starch should not exceed total carbohydrates.,0.9247,accepted,dbt,Set carbohydrates to sugars + starch.,edcaf4fe890c_raise_carbs | Set carbohydrates to sugars + starch. | confidence=0.84 | This restores the expected nutrition relationship directly.,edcaf4fe890c_lower_starch | Lower starch so sugars + starch fits within carbohydrates. | confidence=0.69 | Use this if carbohydrates is trusted and starch looks overstated.,edcaf4fe890c_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
4b03c5053f28,0000000000073,sugars_plus_starch_vs_carbohydrates,error,global,Sugars + starch (137.3 + 15.8) exceeds carbohydrates (75.1).,"carbohydrates=75.1, sugars=137.3, starch=15.8",Sugars plus starch should not exceed total carbohydrates.,0.9247,accepted,dbt,Set carbohydrates to sugars + starch.,4b03c5053f28_raise_carbs | Set carbohydrates to sugars + starch. | confidence=0.84 | This restores the expected nutrition relationship directly.,4b03c5053f28_lower_starch | Lower starch so sugars + starch fits within carbohydrates. | confidence=0.69 | Use this if carbohydrates is trusted and starch looks overstated.,4b03c5053f28_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
